LECROYWP804HD,2603,Waveform
Segments,1,SegmentSize,8652
Segment,TrigTime,TimeSinceSegment1
#1,02-Oct-2023 05:41:26,0                 
Time,Ampl
2.535458e+08,-89.6961
2.53584e+08,-89.9135
2.536221e+08,-89.7872
2.536603e+08,-89.8698
2.536984e+08,-89.9317
2.537366e+08,-90.033
2.537747e+08,-89.9849
2.538129e+08,-89.5681
2.53851e+08,-90.0757
2.538892e+08,-90.3483
2.539273e+08,-90.1488
2.539655e+08,-89.5726
2.540036e+08,-89.3645
2.540417e+08,-89.9051
2.540799e+08,-89.7476
2.54118e+08,-89.6353
2.541562e+08,-89.404
2.541943e+08,-89.784
2.542325e+08,-89.8199
2.542706e+08,-89.7104
2.543088e+08,-89.4625
2.543469e+08,-89.2445
2.543851e+08,-89.1547
2.544232e+08,-89.3857
2.544614e+08,-89.2385
2.544995e+08,-88.9567
2.545377e+08,-89.1429
2.545758e+08,-89.6424
2.54614e+08,-89.2587
2.546521e+08,-88.8023
2.546902e+08,-88.4876
2.547284e+08,-89.0343
2.547665e+08,-89.0033
2.548047e+08,-89.3311
2.548428e+08,-88.9621
2.54881e+08,-89.1316
2.549191e+08,-89.6192
2.549573e+08,-88.6264
2.549954e+08,-88.7526
2.550336e+08,-89.0883
2.550717e+08,-89.0205
2.551099e+08,-88.4669
2.55148e+08,-88.9706
2.551862e+08,-88.4304
2.552243e+08,-88.1953
2.552625e+08,-88.3701
2.553006e+08,-88.6737
2.553387e+08,-88.6951
2.553769e+08,-88.3747
2.55415e+08,-88.2647
2.554532e+08,-87.9969
2.554913e+08,-88.0708
2.555295e+08,-87.7053
2.555676e+08,-87.6833
2.556058e+08,-88.5525
2.556439e+08,-88.2793
2.556821e+08,-87.8697
2.557202e+08,-87.9855
2.557584e+08,-88.5162
2.557965e+08,-88.0723
2.558347e+08,-87.1942
2.558728e+08,-87.6911
2.559109e+08,-88.2909
2.559491e+08,-87.7897
2.559872e+08,-87.9283
2.560254e+08,-88.007
2.560635e+08,-88.1193
2.561017e+08,-87.8065
2.561398e+08,-87.5087
2.56178e+08,-87.4865
2.562161e+08,-87.9152
2.562543e+08,-87.5017
2.562924e+08,-87.1947
2.563306e+08,-87.2341
2.563687e+08,-87.6087
2.564069e+08,-87.7717
2.56445e+08,-87.0081
2.564832e+08,-87.4128
2.565213e+08,-88.0991
2.565594e+08,-88.1205
2.565976e+08,-87.7534
2.566357e+08,-88.1285
2.566739e+08,-87.7119
2.56712e+08,-87.2138
2.567502e+08,-87.1583
2.567883e+08,-87.5104
2.568265e+08,-87.4706
2.568646e+08,-87.779
2.569028e+08,-87.4713
2.569409e+08,-87.4811
2.569791e+08,-87.2392
2.570172e+08,-87.6289
2.570554e+08,-87.2219
2.570935e+08,-87.3192
2.571317e+08,-87.5196
2.571698e+08,-87.7934
2.572079e+08,-87.7764
2.572461e+08,-87.4658
2.572842e+08,-87.3275
2.573224e+08,-87.304
2.573605e+08,-87.7057
2.573987e+08,-87.2766
2.574368e+08,-86.8601
2.57475e+08,-86.913
2.575131e+08,-87.1474
2.575513e+08,-87.3666
2.575894e+08,-86.9994
2.576276e+08,-86.3618
2.576657e+08,-86.5253
2.577039e+08,-86.5227
2.57742e+08,-86.932
2.577802e+08,-86.9197
2.578183e+08,-87.0694
2.578564e+08,-87.0671
2.578946e+08,-86.6375
2.579327e+08,-87.1205
2.579709e+08,-87.277
2.58009e+08,-86.4431
2.580472e+08,-86.7255
2.580853e+08,-86.9199
2.581235e+08,-86.9068
2.581616e+08,-87.4428
2.581998e+08,-87.2785
2.582379e+08,-86.8814
2.582761e+08,-87.0178
2.583142e+08,-87.094
2.583524e+08,-86.5561
2.583905e+08,-87.0516
2.584286e+08,-87.0865
2.584668e+08,-86.6971
2.585049e+08,-86.7028
2.585431e+08,-86.8689
2.585812e+08,-86.2725
2.586194e+08,-86.2333
2.586575e+08,-86.2311
2.586957e+08,-86.8682
2.587338e+08,-87.1517
2.58772e+08,-87.0175
2.588101e+08,-86.801
2.588483e+08,-86.677
2.588864e+08,-86.4467
2.589246e+08,-86.5313
2.589627e+08,-86.7978
2.590009e+08,-86.4868
2.59039e+08,-86.4201
2.590771e+08,-86.7611
2.591153e+08,-86.8592
2.591534e+08,-86.4575
2.591916e+08,-86.8092
2.592297e+08,-86.7569
2.592679e+08,-86.4337
2.59306e+08,-86.8225
2.593442e+08,-86.6975
2.593823e+08,-86.483
2.594205e+08,-86.6457
2.594586e+08,-86.6667
2.594968e+08,-86.6883
2.595349e+08,-87.2254
2.595731e+08,-86.8346
2.596112e+08,-86.4191
2.596494e+08,-86.5322
2.596875e+08,-86.529
2.597256e+08,-86.6772
2.597638e+08,-86.3488
2.598019e+08,-86.0644
2.598401e+08,-86.4793
2.598782e+08,-86.666
2.599164e+08,-87.0572
2.599545e+08,-86.4093
2.599927e+08,-86.7025
2.600308e+08,-87.0827
2.60069e+08,-86.9533
2.601071e+08,-87.031
2.601453e+08,-87.1012
2.601834e+08,-86.9197
2.602216e+08,-86.7741
2.602597e+08,-86.7777
2.602979e+08,-86.8585
2.60336e+08,-87.4471
2.603741e+08,-87.0026
2.604123e+08,-87.2187
2.604504e+08,-86.977
2.604886e+08,-86.6235
2.605267e+08,-86.684
2.605649e+08,-86.7995
2.60603e+08,-86.5898
2.606412e+08,-86.5389
2.606793e+08,-86.9713
2.607175e+08,-87.3428
2.607556e+08,-86.9983
2.607938e+08,-87.0462
2.608319e+08,-86.6434
2.608701e+08,-86.64
2.609082e+08,-87.0637
2.609464e+08,-87.0537
2.609845e+08,-87.1352
2.610226e+08,-87.0349
2.610608e+08,-86.8246
2.610989e+08,-86.9677
2.611371e+08,-87.3066
2.611752e+08,-86.9708
2.612134e+08,-86.677
2.612515e+08,-87.4752
2.612897e+08,-87.3936
2.613278e+08,-86.8954
2.61366e+08,-87.1761
2.614041e+08,-87.0672
2.614423e+08,-87.2436
2.614804e+08,-86.7736
2.615186e+08,-86.7066
2.615567e+08,-86.8191
2.615948e+08,-87.1653
2.61633e+08,-87.3328
2.616711e+08,-87.5818
2.617093e+08,-87.5189
2.617474e+08,-86.9146
2.617856e+08,-87.0044
2.618237e+08,-86.998
2.618619e+08,-86.8254
2.619e+08,-87.0867
2.619382e+08,-87.5078
2.619763e+08,-87.1283
2.620145e+08,-87.2647
2.620526e+08,-86.8686
2.620908e+08,-86.9962
2.621289e+08,-87.662
2.621671e+08,-88.1584
2.622052e+08,-87.7703
2.622433e+08,-87.2999
2.622815e+08,-87.2011
2.623196e+08,-87.2842
2.623578e+08,-87.8486
2.623959e+08,-87.6503
2.624341e+08,-87.6841
2.624722e+08,-87.4011
2.625104e+08,-87.9409
2.625485e+08,-88.5538
2.625867e+08,-87.8163
2.626248e+08,-88.0542
2.62663e+08,-88.0769
2.627011e+08,-87.9428
2.627393e+08,-88.0482
2.627774e+08,-87.786
2.628156e+08,-88.032
2.628537e+08,-88.5948
2.628918e+08,-88.3993
2.6293e+08,-88.3735
2.629681e+08,-88.2147
2.630063e+08,-88.3002
2.630444e+08,-88.5288
2.630826e+08,-88.067
2.631207e+08,-88.2597
2.631589e+08,-88.3282
2.63197e+08,-87.8676
2.632352e+08,-88.2058
2.632733e+08,-88.8385
2.633115e+08,-88.4225
2.633496e+08,-88.0736
2.633878e+08,-88.3131
2.634259e+08,-88.3936
2.634641e+08,-88.8026
2.635022e+08,-89.281
2.635403e+08,-88.5052
2.635785e+08,-88.3214
2.636166e+08,-89.1515
2.636548e+08,-89.1982
2.636929e+08,-88.6185
2.637311e+08,-88.5698
2.637692e+08,-89.5778
2.638074e+08,-89.1647
2.638455e+08,-89.1701
2.638837e+08,-89.4098
2.639218e+08,-88.7968
2.6396e+08,-88.6588
2.639981e+08,-88.5773
2.640363e+08,-88.621
2.640744e+08,-89.0746
2.641125e+08,-89.0792
2.641507e+08,-89.2036
2.641888e+08,-89.2671
2.64227e+08,-88.937
2.642651e+08,-88.8901
2.643033e+08,-89.2832
2.643414e+08,-89.7262
2.643796e+08,-89.6828
2.644177e+08,-89.3856
2.644559e+08,-89.0885
2.64494e+08,-89.5037
2.645322e+08,-89.1137
2.645703e+08,-89.3557
2.646085e+08,-89.9268
2.646466e+08,-90.0038
2.646848e+08,-89.7281
2.647229e+08,-89.5333
2.64761e+08,-89.4872
2.647992e+08,-89.7377
2.648373e+08,-90.6952
2.648755e+08,-90.1785
2.649136e+08,-89.7355
2.649518e+08,-90.1265
2.649899e+08,-90.4256
2.650281e+08,-90.6749
2.650662e+08,-90.8312
2.651044e+08,-90.646
2.651425e+08,-90.4764
2.651807e+08,-90.1
2.652188e+08,-90.8479
2.65257e+08,-90.5974
2.652951e+08,-90.3889
2.653333e+08,-90.5688
2.653714e+08,-90.8172
2.654095e+08,-91.2501
2.654477e+08,-90.6771
2.654858e+08,-90.6483
2.65524e+08,-90.9042
2.655621e+08,-90.9969
2.656003e+08,-90.9793
2.656384e+08,-90.7552
2.656766e+08,-91.0923
2.657147e+08,-91.387
2.657529e+08,-90.661
2.65791e+08,-90.5272
2.658292e+08,-91.1302
2.658673e+08,-91.2468
2.659055e+08,-91.0416
2.659436e+08,-91.1076
2.659818e+08,-91.3249
2.660199e+08,-91.0244
2.66058e+08,-90.9118
2.660962e+08,-91.3818
2.661343e+08,-91.6807
2.661725e+08,-91.6268
2.662106e+08,-91.1945
2.662488e+08,-90.9965
2.662869e+08,-91.4463
2.663251e+08,-91.3432
2.663632e+08,-91.6216
2.664014e+08,-91.2906
2.664395e+08,-91.3542
2.664777e+08,-91.6748
2.665158e+08,-91.8797
2.66554e+08,-91.9244
2.665921e+08,-91.3895
2.666302e+08,-91.344
2.666684e+08,-91.3651
2.667065e+08,-91.384
2.667447e+08,-91.408
2.667828e+08,-91.7528
2.66821e+08,-92.0582
2.668591e+08,-92.3479
2.668973e+08,-92.211
2.669354e+08,-92.2278
2.669736e+08,-92.4447
2.670117e+08,-92.0396
2.670499e+08,-92.3131
2.67088e+08,-92.8005
2.671262e+08,-92.1921
2.671643e+08,-92.0243
2.672025e+08,-92.3488
2.672406e+08,-92.3272
2.672787e+08,-91.9853
2.673169e+08,-91.8873
2.67355e+08,-92.136
2.673932e+08,-91.856
2.674313e+08,-92.1221
2.674695e+08,-91.8336
2.675076e+08,-92.2222
2.675458e+08,-92.6006
2.675839e+08,-92.4514
2.676221e+08,-92.4584
2.676602e+08,-92.4231
2.676984e+08,-92.1561
2.677365e+08,-92.3771
2.677747e+08,-91.4496
2.678128e+08,-91.1341
2.67851e+08,-92.0991
2.678891e+08,-92.4757
2.679272e+08,-92.7454
2.679654e+08,-93.057
2.680035e+08,-93.4831
2.680417e+08,-92.5258
2.680798e+08,-92.1336
2.68118e+08,-92.5336
2.681561e+08,-92.4876
2.681943e+08,-92.2595
2.682324e+08,-92.1311
2.682706e+08,-92.6824
2.683087e+08,-92.731
2.683469e+08,-92.227
2.68385e+08,-91.9265
2.684232e+08,-92.1592
2.684613e+08,-92.663
2.684995e+08,-92.8438
2.685376e+08,-92.4363
2.685757e+08,-92.7513
2.686139e+08,-93.1405
2.68652e+08,-92.8427
2.686902e+08,-92.8007
2.687283e+08,-92.1968
2.687665e+08,-91.6676
2.688046e+08,-92.1946
2.688428e+08,-91.9953
2.688809e+08,-91.9737
2.689191e+08,-91.8534
2.689572e+08,-92.0562
2.689954e+08,-91.9799
2.690335e+08,-91.4877
2.690717e+08,-92.0926
2.691098e+08,-92.7654
2.691479e+08,-92.0694
2.691861e+08,-91.8856
2.692242e+08,-91.9907
2.692624e+08,-92.3935
2.693005e+08,-92.0831
2.693387e+08,-92.0432
2.693768e+08,-92.0944
2.69415e+08,-92.2291
2.694531e+08,-92.0858
2.694913e+08,-91.8624
2.695294e+08,-91.953
2.695676e+08,-91.797
2.696057e+08,-91.4216
2.696439e+08,-91.2179
2.69682e+08,-91.5017
2.697202e+08,-91.3559
2.697583e+08,-91.8363
2.697964e+08,-92.0091
2.698346e+08,-91.4268
2.698727e+08,-91.1793
2.699109e+08,-91.1242
2.69949e+08,-90.9794
2.699872e+08,-91.0745
2.700253e+08,-91.0036
2.700635e+08,-91.313
2.701016e+08,-91.3369
2.701398e+08,-91.5598
2.701779e+08,-91.4172
2.702161e+08,-91.3677
2.702542e+08,-91.33
2.702924e+08,-90.4937
2.703305e+08,-90.9205
2.703687e+08,-91.0581
2.704068e+08,-91.0651
2.704449e+08,-90.6936
2.704831e+08,-90.6952
2.705212e+08,-90.971
2.705594e+08,-90.589
2.705975e+08,-90.2983
2.706357e+08,-90.485
2.706738e+08,-90.5511
2.70712e+08,-90.7392
2.707501e+08,-90.6231
2.707883e+08,-90.4409
2.708264e+08,-90.2585
2.708646e+08,-90.1223
2.709027e+08,-90.0804
2.709409e+08,-90.2178
2.70979e+08,-90.4383
2.710172e+08,-90.0889
2.710553e+08,-90.019
2.710934e+08,-90.0169
2.711316e+08,-89.8201
2.711697e+08,-90.1804
2.712079e+08,-90.5962
2.71246e+08,-89.8341
2.712842e+08,-89.5886
2.713223e+08,-89.2095
2.713605e+08,-89.7367
2.713986e+08,-89.7854
2.714368e+08,-89.4411
2.714749e+08,-90.0136
2.715131e+08,-90.1024
2.715512e+08,-90.1131
2.715894e+08,-89.7389
2.716275e+08,-89.7236
2.716656e+08,-89.7137
2.717038e+08,-89.7625
2.717419e+08,-89.9137
2.717801e+08,-89.1571
2.718182e+08,-88.8005
2.718564e+08,-89.6772
2.718945e+08,-89.3884
2.719327e+08,-89.3054
2.719708e+08,-89.5483
2.72009e+08,-89.5615
2.720471e+08,-89.6885
2.720853e+08,-89.7262
2.721234e+08,-89.1137
2.721616e+08,-89.3217
2.721997e+08,-89.5904
2.722379e+08,-89.3592
2.72276e+08,-89.3399
2.723141e+08,-89.0563
2.723523e+08,-89.4368
2.723904e+08,-89.0438
2.724286e+08,-88.8044
2.724667e+08,-89.1921
2.725049e+08,-88.8513
2.72543e+08,-88.932
2.725812e+08,-89.2411
2.726193e+08,-88.846
2.726575e+08,-88.758
2.726956e+08,-88.941
2.727338e+08,-88.8993
2.727719e+08,-89.1986
2.728101e+08,-88.98
2.728482e+08,-88.8123
2.728864e+08,-88.9354
2.729245e+08,-88.8459
2.729626e+08,-88.5666
2.730008e+08,-88.5731
2.730389e+08,-88.8978
2.730771e+08,-88.6895
2.731152e+08,-88.3515
2.731534e+08,-88.6775
2.731915e+08,-88.3762
2.732297e+08,-88.4973
2.732678e+08,-88.2429
2.73306e+08,-88.302
2.733441e+08,-88.463
2.733823e+08,-85.9638
2.734204e+08,-82.5489
2.734586e+08,-86.0854
2.734967e+08,-87.4987
2.735349e+08,-87.8288
2.73573e+08,-88.1249
2.736111e+08,-88.0021
2.736493e+08,-87.6078
2.736874e+08,-87.6355
2.737256e+08,-87.9776
2.737637e+08,-87.8439
2.738019e+08,-87.5542
2.7384e+08,-87.6158
2.738782e+08,-87.8125
2.739163e+08,-87.9954
2.739545e+08,-88.0594
2.739926e+08,-87.8176
2.740308e+08,-87.874
2.740689e+08,-87.7878
2.741071e+08,-87.6115
2.741452e+08,-87.7595
2.741833e+08,-87.9316
2.742215e+08,-87.9715
2.742596e+08,-87.8873
2.742978e+08,-87.5634
2.743359e+08,-86.9923
2.743741e+08,-87.3739
2.744122e+08,-87.2902
2.744504e+08,-86.9374
2.744885e+08,-87.3885
2.745267e+08,-87.6679
2.745648e+08,-87.8442
2.74603e+08,-88.0414
2.746411e+08,-88.133
2.746793e+08,-87.9642
2.747174e+08,-87.6558
2.747556e+08,-87.8038
2.747937e+08,-87.4495
2.748318e+08,-87.3838
2.7487e+08,-87.2957
2.749081e+08,-87.0736
2.749463e+08,-87.5758
2.749844e+08,-87.9947
2.750226e+08,-87.7682
2.750607e+08,-87.1255
2.750989e+08,-87.4811
2.75137e+08,-87.659
2.751752e+08,-88.1343
2.752133e+08,-87.5372
2.752515e+08,-86.7493
2.752896e+08,-86.5176
2.753278e+08,-87.0155
2.753659e+08,-86.7801
2.754041e+08,-86.9536
2.754422e+08,-87.037
2.754803e+08,-87.6769
2.755185e+08,-87.6496
2.755566e+08,-87.2365
2.755948e+08,-88.083
2.756329e+08,-87.7553
2.756711e+08,-87.6897
2.757092e+08,-87.5678
2.757474e+08,-87.512
2.757855e+08,-87.3889
2.758237e+08,-86.7259
2.758618e+08,-86.814
2.759e+08,-87.4565
2.759381e+08,-87.7308
2.759763e+08,-87.6374
2.760144e+08,-87.4832
2.760526e+08,-88.0721
2.760907e+08,-87.9226
2.761288e+08,-87.533
2.76167e+08,-87.8422
2.762051e+08,-87.3113
2.762433e+08,-87.3582
2.762814e+08,-87.1847
2.763196e+08,-87.5445
2.763577e+08,-87.567
2.763959e+08,-87.4355
2.76434e+08,-87.937
2.764722e+08,-87.5387
2.765103e+08,-87.0131
2.765485e+08,-86.8522
2.765866e+08,-87.6392
2.766248e+08,-87.4279
2.766629e+08,-87.4011
2.76701e+08,-87.549
2.767392e+08,-87.6941
2.767773e+08,-87.9929
2.768155e+08,-87.6677
2.768536e+08,-86.9838
2.768918e+08,-86.822
2.769299e+08,-87.2816
2.769681e+08,-87.6736
2.770062e+08,-87.3607
2.770444e+08,-87.0183
2.770825e+08,-87.7007
2.771207e+08,-87.6803
2.771588e+08,-88.2034
2.77197e+08,-87.7324
2.772351e+08,-87.3323
2.772733e+08,-87.2925
2.773114e+08,-87.4301
2.773495e+08,-87.5579
2.773877e+08,-87.313
2.774258e+08,-87.1279
2.77464e+08,-87.1927
2.775021e+08,-86.9688
2.775403e+08,-88.122
2.775784e+08,-87.5814
2.776166e+08,-87.3544
2.776547e+08,-87.7117
2.776929e+08,-87.3463
2.77731e+08,-87.6326
2.777692e+08,-87.7121
2.778073e+08,-87.3626
2.778455e+08,-87.2069
2.778836e+08,-86.9991
2.779218e+08,-87.5207
2.779599e+08,-87.8184
2.77998e+08,-87.7126
2.780362e+08,-88.4263
2.780743e+08,-87.6119
2.781125e+08,-87.003
2.781506e+08,-87.4503
2.781888e+08,-88.0677
2.782269e+08,-87.6983
2.782651e+08,-87.7001
2.783032e+08,-87.6696
2.783414e+08,-87.5183
2.783795e+08,-88.0912
2.784177e+08,-87.8827
2.784558e+08,-87.635
2.78494e+08,-87.7567
2.785321e+08,-87.8752
2.785703e+08,-87.9831
2.786084e+08,-87.4582
2.786465e+08,-87.6937
2.786847e+08,-87.7533
2.787228e+08,-87.6372
2.78761e+08,-87.976
2.787991e+08,-88.1593
2.788373e+08,-88.0608
2.788754e+08,-88.0367
2.789136e+08,-87.7654
2.789517e+08,-87.5358
2.789899e+08,-87.7597
2.79028e+08,-87.4349
2.790662e+08,-87.7886
2.791043e+08,-89.1529
2.791425e+08,-88.9417
2.791806e+08,-88.4822
2.792188e+08,-88.1113
2.792569e+08,-87.8687
2.79295e+08,-88.3797
2.793332e+08,-88.5496
2.793713e+08,-88.0894
2.794095e+08,-87.7252
2.794476e+08,-87.6703
2.794858e+08,-87.8911
2.795239e+08,-88.0843
2.795621e+08,-88.4167
2.796002e+08,-88.3259
2.796384e+08,-88.6291
2.796765e+08,-88.5345
2.797147e+08,-88.4882
2.797528e+08,-88.0343
2.79791e+08,-87.8033
2.798291e+08,-88.1123
2.798672e+08,-88.1672
2.799054e+08,-88.7493
2.799435e+08,-88.7276
2.799817e+08,-88.839
2.800198e+08,-88.4337
2.80058e+08,-89.2644
2.800961e+08,-89.0457
2.801343e+08,-88.7546
2.801724e+08,-89.012
2.802106e+08,-89.3145
2.802487e+08,-89.0451
2.802869e+08,-88.9059
2.80325e+08,-88.8762
2.803632e+08,-88.3387
2.804013e+08,-88.2631
2.804395e+08,-88.8048
2.804776e+08,-88.9697
2.805157e+08,-88.849
2.805539e+08,-88.7022
2.80592e+08,-88.4229
2.806302e+08,-89.1003
2.806683e+08,-89.4387
2.807065e+08,-89.2667
2.807446e+08,-89.2475
2.807828e+08,-89.3286
2.808209e+08,-89.8707
2.808591e+08,-89.6208
2.808972e+08,-89.4989
2.809354e+08,-88.9715
2.809735e+08,-89.5862
2.810117e+08,-89.2983
2.810498e+08,-89.1606
2.81088e+08,-89.8162
2.811261e+08,-89.6434
2.811642e+08,-89.3267
2.812024e+08,-89.4033
2.812405e+08,-89.6791
2.812787e+08,-89.5858
2.813168e+08,-90.007
2.81355e+08,-89.9235
2.813931e+08,-89.5389
2.814313e+08,-89.6149
2.814694e+08,-90.3679
2.815076e+08,-89.9335
2.815457e+08,-89.9176
2.815839e+08,-89.9231
2.81622e+08,-89.7735
2.816602e+08,-89.6992
2.816983e+08,-89.7077
2.817365e+08,-89.8792
2.817746e+08,-90.1495
2.818127e+08,-90.4567
2.818509e+08,-90.3805
2.81889e+08,-90.4572
2.819272e+08,-90.026
2.819653e+08,-90.5035
2.820035e+08,-90.6045
2.820416e+08,-90.8436
2.820798e+08,-90.7899
2.821179e+08,-90.6867
2.821561e+08,-90.3772
2.821942e+08,-90.7649
2.822324e+08,-91.1523
2.822705e+08,-91.1223
2.823087e+08,-90.9187
2.823468e+08,-90.7143
2.823849e+08,-90.7058
2.824231e+08,-90.8875
2.824612e+08,-90.805
2.824994e+08,-91.3644
2.825375e+08,-90.9585
2.825757e+08,-90.9772
2.826138e+08,-91.4056
2.82652e+08,-91.2664
2.826901e+08,-91.2392
2.827283e+08,-90.919
2.827664e+08,-90.0712
2.828046e+08,-89.8036
2.828427e+08,-91.0789
2.828809e+08,-90.7513
2.82919e+08,-90.9448
2.829572e+08,-91.1647
2.829953e+08,-91.6697
2.830334e+08,-91.4744
2.830716e+08,-91.6137
2.831097e+08,-91.5065
2.831479e+08,-91.893
2.83186e+08,-91.5623
2.832242e+08,-91.6223
2.832623e+08,-91.7926
2.833005e+08,-92.1788
2.833386e+08,-91.9948
2.833768e+08,-91.4663
2.834149e+08,-91.3839
2.834531e+08,-91.8323
2.834912e+08,-92.2671
2.835294e+08,-92.068
2.835675e+08,-91.7371
2.836057e+08,-92.2678
2.836438e+08,-92.3086
2.836819e+08,-91.6773
2.837201e+08,-92.1989
2.837582e+08,-92.1985
2.837964e+08,-91.6333
2.838345e+08,-92.1058
2.838727e+08,-92.3119
2.839108e+08,-92.2743
2.83949e+08,-92.9146
2.839871e+08,-92.6724
2.840253e+08,-92.2309
2.840634e+08,-92.5281
2.841016e+08,-92.3902
2.841397e+08,-92.1228
2.841779e+08,-92.2278
2.84216e+08,-92.3433
2.842542e+08,-92.1645
2.842923e+08,-92.537
2.843304e+08,-92.456
2.843686e+08,-92.3513
2.844067e+08,-92.5238
2.844449e+08,-92.7075
2.84483e+08,-92.4185
2.845212e+08,-92.591
2.845593e+08,-92.3926
2.845975e+08,-92.2537
2.846356e+08,-92.0694
2.846738e+08,-92.263
2.847119e+08,-92.3518
2.847501e+08,-91.9653
2.847882e+08,-92.376
2.848264e+08,-92.5393
2.848645e+08,-92.8881
2.849026e+08,-92.5603
2.849408e+08,-92.7303
2.849789e+08,-92.9106
2.850171e+08,-92.4725
2.850552e+08,-93.0492
2.850934e+08,-92.9912
2.851315e+08,-92.4047
2.851697e+08,-92.6342
2.852078e+08,-92.975
2.85246e+08,-92.6262
2.852841e+08,-92.8196
2.853223e+08,-92.5099
2.853604e+08,-92.38
2.853986e+08,-92.8699
2.854367e+08,-92.6354
2.854749e+08,-92.8148
2.85513e+08,-92.5761
2.855511e+08,-92.3613
2.855893e+08,-92.6666
2.856274e+08,-92.8911
2.856656e+08,-92.6785
2.857037e+08,-92.8752
2.857419e+08,-92.4156
2.8578e+08,-92.5083
2.858182e+08,-92.3346
2.858563e+08,-92.7497
2.858945e+08,-92.9851
2.859326e+08,-92.1767
2.859708e+08,-91.7992
2.860089e+08,-91.8397
2.860471e+08,-92.4121
2.860852e+08,-92.4749
2.861234e+08,-92.3648
2.861615e+08,-92.675
2.861996e+08,-91.6985
2.862378e+08,-91.7294
2.862759e+08,-92.0565
2.863141e+08,-92.0294
2.863522e+08,-92.2981
2.863904e+08,-92.04
2.864285e+08,-91.6185
2.864667e+08,-92.109
2.865048e+08,-92.3448
2.86543e+08,-91.4642
2.865811e+08,-92.0086
2.866193e+08,-92.2469
2.866574e+08,-92.1384
2.866956e+08,-92.0329
2.867337e+08,-91.8543
2.867719e+08,-91.6068
2.8681e+08,-92.0711
2.868481e+08,-92.0547
2.868863e+08,-91.8113
2.869244e+08,-91.5292
2.869626e+08,-91.3706
2.870007e+08,-91.7635
2.870389e+08,-91.8147
2.87077e+08,-91.7463
2.871152e+08,-91.5436
2.871533e+08,-91.4163
2.871915e+08,-90.9946
2.872296e+08,-90.9177
2.872678e+08,-90.9209
2.873059e+08,-91.1102
2.873441e+08,-91.1605
2.873822e+08,-91.2268
2.874203e+08,-91.4934
2.874585e+08,-91.4977
2.874966e+08,-91.5419
2.875348e+08,-91.2042
2.875729e+08,-91.2245
2.876111e+08,-91.0007
2.876492e+08,-90.9897
2.876874e+08,-91.3298
2.877255e+08,-91.6153
2.877637e+08,-91.1658
2.878018e+08,-91.4657
2.8784e+08,-91.25
2.878781e+08,-91.4686
2.879163e+08,-91.7529
2.879544e+08,-90.8564
2.879926e+08,-90.4815
2.880307e+08,-90.783
2.880688e+08,-90.8946
2.88107e+08,-90.5833
2.881451e+08,-90.3663
2.881833e+08,-90.6103
2.882214e+08,-90.5296
2.882596e+08,-90.2114
2.882977e+08,-90.1974
2.883359e+08,-89.9415
2.88374e+08,-90.6258
2.884122e+08,-90.6356
2.884503e+08,-90.3184
2.884885e+08,-89.847
2.885266e+08,-89.8851
2.885648e+08,-89.8686
2.886029e+08,-90.035
2.886411e+08,-90.0041
2.886792e+08,-90.3184
2.887173e+08,-90.6184
2.887555e+08,-90.685
2.887936e+08,-90.2619
2.888318e+08,-89.736
2.888699e+08,-90.003
2.889081e+08,-90.5696
2.889462e+08,-90.6743
2.889844e+08,-90.2128
2.890225e+08,-89.8749
2.890607e+08,-89.7644
2.890988e+08,-89.5938
2.89137e+08,-89.8482
2.891751e+08,-89.7551
2.892133e+08,-89.6073
2.892514e+08,-89.9463
2.892896e+08,-89.7137
2.893277e+08,-89.8848
2.893658e+08,-90.2492
2.89404e+08,-90.1106
2.894421e+08,-89.4568
2.894803e+08,-89.4292
2.895184e+08,-89.5004
2.895566e+08,-89.8741
2.895947e+08,-89.7415
2.896329e+08,-89.9427
2.89671e+08,-90.1357
2.897092e+08,-90.0817
2.897473e+08,-89.8595
2.897855e+08,-89.7395
2.898236e+08,-89.1234
2.898618e+08,-89.3894
2.898999e+08,-89.8495
2.89938e+08,-89.3872
2.899762e+08,-89.3831
2.900143e+08,-89.487
2.900525e+08,-89.4022
2.900906e+08,-89.3299
2.901288e+08,-88.7614
2.901669e+08,-88.9835
2.902051e+08,-89.3334
2.902432e+08,-88.7086
2.902814e+08,-88.2833
2.903195e+08,-88.8038
2.903577e+08,-89.27
2.903958e+08,-89.0144
2.90434e+08,-88.9909
2.904721e+08,-88.9547
2.905103e+08,-88.8953
2.905484e+08,-88.8903
2.905865e+08,-88.8726
2.906247e+08,-89.3648
2.906628e+08,-89.2084
2.90701e+08,-88.8228
2.907391e+08,-89.2584
2.907773e+08,-88.7853
2.908154e+08,-89.0412
2.908536e+08,-89.4284
2.908917e+08,-89.4232
2.909299e+08,-88.6711
2.90968e+08,-88.4059
2.910062e+08,-88.5463
2.910443e+08,-88.8084
2.910825e+08,-88.8679
2.911206e+08,-88.9729
2.911588e+08,-88.4963
2.911969e+08,-89.128
2.91235e+08,-88.8811
2.912732e+08,-88.534
2.913113e+08,-88.4342
2.913495e+08,-88.9117
2.913876e+08,-88.3875
2.914258e+08,-88.4849
2.914639e+08,-88.7818
2.915021e+08,-88.4137
2.915402e+08,-88.2275
2.915784e+08,-88.2028
2.916165e+08,-88.1377
2.916547e+08,-87.9845
2.916928e+08,-88.0718
